geoNameId	name	featureCode	countryCode	adminCode1	adminCode2	timeZoneId	latitude	longitude	iata	icao	cityId	cityName	isActive
456200	Rezekne/Grivuli	AIRP	LV	24	null	Europe/Riga	56.56667	27.2	null	null	458526	Krupi	1
456457	Pukas	AIRP	LV	15	null	Europe/Riga	56.9	21.65	null	null	459672	Gudenieki	1
456507	Priekule	AIRP	LV	17	null	Europe/Riga	56.42964	21.57839	null	null	456506	Priekule	1
457945	Liepas	AIRQ	LV	A9	null	Europe/Riga	57.38333	25.51667	null	null	453948	Zariņi	0
457953	Liepaja East	AIRP	LV	17	null	Europe/Riga	56.5175	21.09694	LPX	EVLA	457954	Liepāja	1
457966	Lielvārde	AIRP	LV	79	null	Europe/Riga	56.78333	24.85	null	EVGA	457965	Lielvārde	1
459277	Jelgava Tervete	AIRP	LV	12	null	Europe/Riga	56.46667	23.43333	null	null	459835	Gauriņi	1
459280	Jelgava	AIRP	LV	11	null	Europe/Riga	56.66667	23.68333	null	EVEA	457319	Miezītes	1
459292	Jauvaraji	AIRP	LV	15	null	Europe/Riga	56.88333	21.95	null	null	456492	Prinči	1
459787	Gluda	AIRP	LV	12	null	Europe/Riga	56.61667	23.48333	null	null	459786	Glūda	1
459981	Ezere	AIRP	LV	27	null	Europe/Riga	56.4	22.33333	null	null	459980	Ezere	1
460167	Durbe West	AIRP	LV	61	null	Europe/Riga	56.58333	21.33333	null	null	457510	Mazvārve	1
460411	Daugavpils Northeast	AIRP	LV	07	null	Europe/Riga	55.94189	26.66451	null	null	458357	Lotsiki	1
460412	Daugavpils/Griva	AIRP	LV	07	null	Europe/Riga	55.88333	26.46667	null	null	457375	Mežciems	1
460536	Cirava	AIRP	LV	37	null	Europe/Riga	56.75	21.35	null	null	459207	Jurģumuiža	1
460571	Cesis	AIRP	LV	A9	null	Europe/Riga	57.33333	25.33333	null	EVCA	460570	Cēsis	1
461603	Aizpute	AIRP	LV	37	null	Europe/Riga	56.7	21.63333	null	null	458201	Laža	1
494811	Sheremetyevo International Airport	AIRP	RU	48	null	Europe/Moscow	55.97194	37.41389	SVO	UUEE	524901	Moscow	1
500645	Polyarnaya Stantsiya Ostrov Rudol'fa	AIRQ	RU	06	null	Europe/Moscow	81.80278	57.95556	null	null	0	null	0
587522	Vorma	AIRP	EE	04	0835	Europe/Tallinn	58.66667	25.58333	null	null	589964	Nõmme	1
587589	Viljandi/Vosa	AIRP	EE	20	0629	Europe/Tallinn	58.34611	25.49	null	null	589604	Pyari	1
587734	Vasalemma	AIRP	EE	01	0868	Europe/Tallinn	59.26667	24.2	null	null	588499	Suurküla	1
587874	Valga Rajoon	AIRF	EE	19	0820	Europe/Tallinn	57.81667	26.06667	null	null	794522	Jaanikese	1
588202	Torva North	AIRP	EE	20	0797	Europe/Tallinn	58.2	25.95	null	null	588069	Unametsa	1
588331	Tartu lennujaam	AIRP	EE	18	0949	Europe/Tallinn	58.30746	26.69043	TAY	EETU	588335	Tartu	1
588336	Tartu	AIRP	EE	18	0794	Europe/Tallinn	58.4	26.75	null	null	589240	Raadi	1
588350	Tapa	AIRP	EE	08	0790	Europe/Tallinn	59.23333	25.95	null	null	588349	Tapa	1
588404	Tallinn Airport	AIRP	EE	01	0784	Europe/Tallinn	59.41651	24.7994	TLL	EETN	795157	Mõigu	1
588405	Tallinn/Lasnamae	AIRP	EE	01	0784	Europe/Tallinn	59.45	24.86667	null	null	591076	Kose	1
589164	Rakvere/Vainupaa	AIRF	EE	08	0887	Europe/Tallinn	59.53333	26.31667	null	null	591327	Kiva	1
589454	Pikknurme	AIRP	EE	05	0616	Europe/Tallinn	58.6	26.16667	null	null	589452	Pikknurme	1
589581	Pärnu Airport	AIRP	EE	11	0730	Europe/Tallinn	58.41904	24.47282	EPU	EEPU	589580	Pärnu	1
590068	Mustvea Highway Strip	AIRF	EE	05	0657	Europe/Tallinn	58.76667	26.91667	null	null	793368	Murru	1
590885	Kuusiku	AIRF	EE	13	0669	Europe/Tallinn	58.98333	24.71667	null	null	592024	Ira	1
591253	Koigi	AIRP	EE	04	0565	Europe/Tallinn	58.86667	25.73333	null	EENI	591248	Koigi-Aru	1
591894	Johvi	AIRP	EE	03	0251	Europe/Tallinn	59.33333	27.38333	null	null	588381	Tammiku	1
591998	Jagala/Varava Highway Strip	AIRF	EE	01	0140	Europe/Tallinn	59.4	25.28333	null	null	592630	Aavere	1
592914	Zaliasarkiai	AIRP	LT	00	null	Europe/Vilnius	54.81667	23.1	null	null	592976	Vyšpiniai	1
593031	Vlakiai	AIRP	LT	00	null	Europe/Vilnius	56.28333	21.81667	null	null	594206	Stripiniai	1
593115	Vilnius East	AIRP	LT	00	null	Europe/Vilnius	54.66667	25.51667	null	null	597720	Kyviškės	1
593661	Uzbiciai	AIRP	LT	00	null	Europe/Vilnius	55.1	22.05	null	null	597363	Lumpėnai	1
593927	Telsiai	AIRP	LT	00	null	Europe/Vilnius	55.96667	22.28333	null	null	596420	Paežerė	1
594645	Simkai	AIRP	LT	00	null	Europe/Vilnius	55.8	21.21667	null	null	594644	Šimkai	1
594657	Silute	AIRP	LT	00	null	Europe/Vilnius	55.33333	21.53333	null	null	593693	Urbiškiai	1
594742	Siauliai	AIRP	LT	00	null	Europe/Vilnius	55.89389	23.39498	SQQ	EYSA	594739	Šiauliai	1
594745	Siaulenai	AIRP	LT	00	null	Europe/Vilnius	55.6	23.43333	null	null	596302	Pakalnučiai	1
595045	Sakiai	AIRP	LT	00	null	Europe/Vilnius	54.56667	22.76667	null	null	598396	Karklupėnai	1
595088	Rusne	AIRQ	LT	00	null	Europe/Vilnius	55.28333	21.33333	null	null	593021	Vorusnė	0
595214	Rokiskis	AIRP	LT	00	null	Europe/Vilnius	55.98333	25.61667	null	EYRK	595213	Rokiškis	1
595377	Raseiniai North-West	AIRP	LT	00	null	Europe/Vilnius	55.43333	22.98333	null	null	593608	Užrudis	1
595419	Rakauskai	AIRP	LT	00	null	Europe/Vilnius	54.56667	23.15	null	null	595418	Rakauskai	1
595597	Prienai	AIRP	LT	00	null	Europe/Vilnius	54.65	24.06667	null	null	595671	Pociūnai	1
595743	Piniava	AIRP	LT	00	null	Europe/Vilnius	55.83333	24.36667	null	null	594288	Stanioniai	1
596127	Panevezys Southwest	AIRP	LT	00	null	Europe/Vilnius	55.71667	24.35	null	null	596557	Novadolis	1
596129	Panevezys	AIRP	LT	00	null	Europe/Vilnius	55.73333	24.46667	PNV	EYPP	596329	Pajuostis	1
596214	Paliepiai	AIRP	LT	00	null	Europe/Vilnius	55.31667	23.51667	null	null	595785	Pigainiai	1
596239	Palanga	AIRP	LT	00	null	Europe/Vilnius	55.97323	21.09386	PLQ	EYPA	596238	Palanga	1
596611	Nida Airport	AIRP	LT	00	null	Europe/Vilnius	55.33333	21.05	null	EYND	596612	Nida	1
596852	Mosedis	AIRP	LT	00	null	Europe/Vilnius	56.2	21.6	null	null	598021	Krakės	1
597053	Meskuiciai	AIRP	LT	00	null	Europe/Vilnius	56.07056	23.55778	null	null	864410	Daugalaičiai	1
597228	Marijampole West	AIRP	LT	00	null	Europe/Vilnius	54.56667	23.33333	null	null	597231	Marijampolė	1
597374	Luksiai	AIRP	LT	00	null	Europe/Vilnius	54.95	23.15	null	null	597373	Lukšiai	1
597545	Lenciunai	AIRP	LT	00	null	Europe/Vilnius	55.38333	24.03333	null	null	599320	Gineitai	1
597723	Kyedarna	AIRP	LT	00	null	Europe/Vilnius	55.56667	22	null	null	597738	Kvėdarna	1
597844	Kumpiai	AIRP	LT	00	null	Europe/Vilnius	54.96667	23.81667	null	null	593632	Užliedžiai	1
598097	Klaipėda Airport	AIRP	LT	00	null	Europe/Vilnius	55.71667	21.25	KLJ	EYKL	598098	Klaipėda	1
598144	Kintai	AIRQ	LT	00	null	Europe/Vilnius	55.38333	21.31667	null	null	600869	Aukštumalai	0
598273	Kedainiai	AIRP	LT	00	null	Europe/Vilnius	55.31139	23.95611	null	EYKD	593398	Varkaliai	1
598287	Kazlu Ruda	AIRP	LT	00	null	Europe/Vilnius	54.8	23.53333	null	null	598289	Kazliškiai	1
598317	Kaunas	AIRP	LT	00	null	Europe/Vilnius	54.96392	24.08478	KUN	EYKA	598316	Kaunas	1
598376	Kartena highway Strip	AIRF	LT	00	null	Europe/Vilnius	55.93333	21.56667	null	null	600023	Dauginčiai	1
598379	Kartena	AIRP	LT	00	null	Europe/Vilnius	55.91667	21.56667	null	EYKT	598378	Kartena	1
598788	Josvainiai	AIRP	LT	00	null	Europe/Vilnius	55.3	23.9	null	null	598091	Klamputė	1
598815	Jonava Southeast	AIRP	LT	00	null	Europe/Vilnius	55.01667	24.36667	null	null	595125	Rukla	1
598816	Jonava East	AIRP	LT	00	null	Europe/Vilnius	55.1	24.41667	null	null	600683	Baltromiškė	1
599758	Druskininkai	AIRP	LT	00	null	Europe/Vilnius	54.01667	23.95	null	EYDR	599757	Druskininkai	1
600066	Darguziai	AIRP	LT	00	null	Europe/Vilnius	54.38333	24.85	null	null	600146	Čižiūnai	1
600436	Birzai Highway Strip	AIRF	LT	00	null	Europe/Vilnius	56.11667	24.95	null	null	597968	Krikščiai	1
600886	Aukstelkai I	AIRF	LT	00	null	Europe/Vilnius	55.86667	23.63333	null	null	597192	Mažaičiai	1
601085	Alytus	AIRP	LT	00	null	Europe/Vilnius	54.41667	24.06667	null	EYAL	601084	Alytus	1
601090	Alvitas	AIRF	LT	00	null	Europe/Vilnius	54.65	22.93333	null	null	600141	Čyčkai	1
601902	Vuollerim	AIRF	SE	14	2510	Europe/Stockholm	66.43333	20.63333	null	null	601901	Vuollerim	1
601982	Vidsel	AIRF	SE	14	2505	Europe/Stockholm	65.88333	20.15	null	null	604157	Nästräsk	1
602145	Unbyn	AIRF	SE	14	2582	Europe/Stockholm	65.7	21.75	null	null	602144	Unbyn	1
603571	Piteå	AIRF	SE	14	2581	Europe/Stockholm	65.4	21.25	null	ESNP	603570	Piteå	1
604489	Luleå/Kallax	AIRF	SE	14	2580	Europe/Stockholm	65.53333	22.11667	null	null	605381	Kallax	1
605156	Kiruna	AIRP	SE	14	2584	Europe/Stockholm	67.81667	20.33333	KRN	ESNQ	602201	Tuolluvaara	1
605390	Kalixfors	AIRF	SE	14	2584	Europe/Stockholm	67.75	20.26667	null	ESUK	605389	Kalixfors	1
605500	Jokkmokk	AIRP	SE	14	2510	Europe/Stockholm	66.5	20.15	null	ESNJ	603620	Piatis	1
605782	Heden	AIRF	SE	14	2582	Europe/Stockholm	65.83333	21.46667	null	null	605770	Hednoret	1
606087	Gällivare Airport	AIRP	SE	14	2523	Europe/Stockholm	67.13333	20.81667	GEV	ESNG	605028	Koskullskulle	1
606221	Fallfors	AIRF	SE	23	2482	Europe/Stockholm	65.11667	20.75	null	null	606219	Fällfors	1
606250	Ersmark	AIRF	SE	23	2482	Europe/Stockholm	64.85	20.93333	null	null	606248	Ersmark	1
606532	Boden	AIRF	SE	14	2582	Europe/Stockholm	65.80862	21.68315	null	null	606523	Bodsvedjan	1
606835	Älvsbyn	AIRF	SE	14	2560	Europe/Stockholm	65.63333	21.06667	null	ESUV	606834	Älvsbyn	1
737734	Bolu Havaalanı	AIRP	TR	14	null	Europe/Istanbul	40.74978	31.65019	null	null	8185198	Eynesi	1
753859	Zamość Mokre	AIRF	PL	75	null	Europe/Warsaw	50.7	23.2	null	null	764469	Mokre	1
755906	Wielbark Highway Strip	AIRF	PL	85	null	Europe/Warsaw	53.36667	20.78333	null	null	755907	Wielbark	1
756599	Turbia	AIRF	PL	80	null	Europe/Warsaw	50.62657	22.00352	null	null	756598	Turbia	1
757155	Szymany	AIRP	PL	85	null	Europe/Warsaw	53.48333	20.93333	SZY	null	757152	Szymany	1
758523	Spala/Glinnik Nowy	AIRP	PL	74	null	Europe/Warsaw	51.58479	20.09571	null	null	772109	Glinnik Pierwszy	1
759732	Rzeszów Jasionka	AIRF	PL	80	null	Europe/Warsaw	50.1	22.01667	null	null	754255	Zaczernie	1
760681	Radzyn	AIRP	PL	75	null	Europe/Warsaw	51.75	22.61667	null	null	754380	Zabiele	1
760772	Radom/Sadkow	AIRP	PL	78	null	Europe/Warsaw	51.4	21.21667	QXR	null	759694	Sadków	1
760773	Radom/Piastow	AIRP	PL	78	null	Europe/Warsaw	51.48333	21.11667	null	null	754684	Wsola	1
760812	Radawiec	AIRF	PL	75	null	Europe/Warsaw	51.22095	22.39352	null	null	760810	Radawiecki	1
761219	Przasnysz	AIRF	PL	78	null	Europe/Warsaw	53	20.93333	null	null	761218	Przasnysz	1
763027	Orzysz/Rostki	AIRF	PL	85	null	Europe/Warsaw	53.71667	21.91667	null	null	760302	Rostki	1
763067	Orneta	AIRP	PL	85	null	Europe/Warsaw	54.13333	20.08333	null	null	767259	Krzykały	1
763167	Olsztyn	AIRF	PL	85	null	Europe/Warsaw	53.76667	20.41667	null	null	773463	Dajtki	1
763524	Nowy Targ	AIRP	PL	77	null	Europe/Warsaw	49.45	20.05	null	EPNT	763523	Nowy Targ	1
763533	Nowy Sacz West	AIRP	PL	77	null	Europe/Warsaw	49.6	20.65	null	null	761756	Podrzecze	1
763662	Nowe Miasto	AIRP	PL	78	null	Europe/Warsaw	51.62745	20.53467	null	null	766552	Łęgonice	1
764313	Mragowo	AIRF	PL	85	null	Europe/Warsaw	53.83333	21.28333	null	null	769456	Karwie	1
765872	Lublin/Swidnik	AIRF	PL	75	null	Europe/Warsaw	51.23333	22.68333	null	null	757692	Świdnik	1
765958	Lososina Dolna	AIRP	PL	77	null	Europe/Warsaw	49.73333	20.6	null	null	754712	Wronowice	1
767278	Krzewica	AIRP	PL	75	null	Europe/Warsaw	52.05	22.7	null	null	764862	Międzyrzec Podlaski	1
767468	Krosno Iwonicz	AIRP	PL	80	null	Europe/Warsaw	49.65	21.81667	null	null	766330	Łężany	1
767471	Krosno	AIRP	PL	80	null	Europe/Warsaw	49.66667	21.73333	null	EPKR	767470	Krosno	1
769275	Ketrzyn	AIRF	PL	85	null	Europe/Warsaw	54.05	21.41667	null	null	756230	Wajsznory	1
769585	Kanice Highway Strip	AIRF	PL	74	null	Europe/Warsaw	51.66667	20.28333	null	null	774480	Chociw	1
771306	Gryzliny	AIRF	PL	85	null	Europe/Warsaw	53.6	20.35	null	null	753300	Zieleniak	1
771386	Grojec	AIRP	PL	78	null	Europe/Warsaw	51.88333	20.91667	null	null	770462	Janówek Nowy	1
772196	Gizycko	AIRF	PL	85	null	Europe/Warsaw	54.06667	21.71667	null	null	762292	Pierkunowo	1
773354	Deblin/Ulez	AIRP	PL	75	null	Europe/Warsaw	51.61667	22.08333	null	null	756090	Wąwolnica	1
773355	Deblin/Podlodowka	AIRF	PL	75	null	Europe/Warsaw	51.61667	22.2	null	null	761804	Podlodówka	1
773356	Deblin/Irena	AIRP	PL	75	null	Europe/Warsaw	51.55202	21.89012	null	null	765111	Masów	1
776176	Biała Podlaska	AIRP	PL	75	null	Europe/Warsaw	52.00551	23.14542	BXP	EPBP	754888	Wólka Plebańska	1
779304	Kirkenes	AIRP	NO	05	2030	Europe/Oslo	69.72578	29.8913	KKN	ENKR	779303	Kirkenes	1
782752	Korce South	AIRF	AL	46	null	Europe/Tirane	40.58333	20.75	null	null	781891	Qatrom	1
782755	Korce Northwest	AIRF	AL	46	null	Europe/Tirane	40.63333	20.73333	null	LAKO	782756	Korçë	1
783149	Gjirokaster	AIRF	AL	45	null	Europe/Tirane	40.16667	20.15	null	null	782920	Kakoz	1
796696	Turgay	AIRF	KZ	00	null	Asia/Oral	48.32861	46.94583	null	null	607922	Turgay	1
798782	Zugdidi	AIRQ	GE	00	null	Asia/Tbilisi	42.49083	41.8225	null	null	610824	Zugdidi	0
799103	Zemo Kedi	AIRF	GE	00	null	Asia/Tbilisi	41.3785	46.3713	null	null	614925	Didi Shiraki	1
799228	Lagodekhi	AIRF	GE	00	null	Asia/Tbilisi	41.81639	46.23583	null	null	614592	Ganatleba	1
799617	Zvartnots	AIRP	AM	00	null	Asia/Yerevan	40.1525	44.40222	EVN	UDYZ	616052	Yerevan	1
799646	Sachkhere	AIRF	GE	00	null	Asia/Tbilisi	42.34192	43.39724	null	null	611867	Skhvitori	1
799721	Mets-Mazra	AIRF	AM	00	null	Asia/Yerevan	40.20083	45.77333	null	null	616411	Mets Masrik	1
799769	Tskinvali South	AIRF	GE	00	null	Asia/Tbilisi	42.13507	43.8916	null	null	611769	Takhtisdziri	1
799771	Tskinvali Heliport	AIRH	GE	00	null	Asia/Tbilisi	42.1925	43.93583	null	null	610914	Zemo-Nikozi	1
799780	Yegard	AIRF	AM	00	null	Asia/Yerevan	40.30028	44.56333	null	null	866110	Nor Artanet	1
799883	Vaziani	AIRF	GE	00	null	Asia/Tbilisi	41.62788	45.03425	null	null	614608	Gamarjveba	1
799930	Marneuli	AIRF	GE	00	null	Asia/Tbilisi	41.46051	44.78773	null	null	613074	Marneuli	1
800332	Kazi-Magomed	AIRP	AZ	23	null	Asia/Baku	40.03066	48.90342	null	null	586802	Dagkhilya	1
800470	Sangachaly	AIRP	AZ	01	null	Asia/Baku	40.12556	49.45278	null	null	585146	Sansachaly	1
800474	Ambrolauri	AIRF	GE	00	null	Asia/Tbilisi	42.52854	43.13722	null	null	7667686	Ambrolauri	1
800475	Kalinino	AIRF	AM	00	null	Asia/Yerevan	41.10528	44.24833	null	null	616178	Tashir	1
800522	Khachmas	AIRF	AZ	60	null	Asia/Baku	41.45694	48.83389	null	null	586172	Qaraqurdlu	1
800528	Mikha-Tskhakaya	AIRF	GE	00	null	Asia/Tbilisi	42.24306	42.05139	null	null	612225	Sagrigolio	1
800529	Tsulukidze	AIRF	GE	00	null	Asia/Tbilisi	42.30667	42.37833	null	null	614330	Gvazauri	1
800536	Kutaisi Heliport	AIRH	GE	00	null	Asia/Tbilisi	42.26403	42.65722	null	null	615560	Banoja	1
800537	Kutaisi West	AIRF	GE	00	null	Asia/Tbilisi	42.24861	42.62597	null	null	613607	Kutaisi	1
800541	Samtredia East	AIRF	GE	00	null	Asia/Tbilisi	42.17889	42.48194	KUT	UGKO	611062	Zeda-Bashi	1
800653	Kyurdamir	AIRP	AZ	27	null	Asia/Baku	40.27365	48.16058	null	null	586827	Chovranly	1
800656	Kyurdamir	AIRF	AZ	27	null	Asia/Baku	40.33167	48.14278	null	null	587139	Atakişili	1
800660	Tsageri	AIRF	GE	00	null	Asia/Tbilisi	42.6325	42.75278	null	null	824243	K’veda Ts’ageri	1
800682	Kala	AIRF	AZ	09	null	Asia/Baku	40.40806	50.19722	null	null	586289	Qala	1
800689	Khudat	AIRF	AZ	44	null	Asia/Baku	41.58917	48.54833	null	null	585780	Quxuroba	1
800932	Sital-Chay	AIRF	AZ	63	null	Asia/Baku	40.80944	49.43083	null	null	584991	Şuraabad	1
803202	Novomalorossiyskaya	AIRF	RU	38	null	Europe/Moscow	45.61694	39.89556	null	null	518621	Novomalorossiyskaya	1
814918	Krichev Southwest	AIRF	BY	06	null	Europe/Minsk	53.68028	31.69361	null	null	626450	Krychaw	1
831122	Skopje	AIRF	MK	00	null	Europe/Skopje	41.96028	21.62139	null	null	787827	Мралино	1
831123	Бразда	AIRF	MK	00	null	Europe/Skopje	42.05917	21.38917	null	null	790318	Горно Оризари	1
831124	Kumanovo	AIRF	MK	00	null	Europe/Skopje	42.15111	21.70139	null	null	788886	Kumanovo	1
831125	Slatina Airfield	AIRF	XK	13	null	Europe/Belgrade	42.57361	21.03639	null	null	786606	Radevo	1
831126	Sjenica	AIRF	RS	00	null	Europe/Belgrade	43.27472	20.04944	null	null	784723	Gornja Vapa	1
831127	Kukës	AIRF	AL	47	null	Europe/Tirane	42.03139	20.42	null	LAKU	782661	Kukës	1
831371	Kraljevo	AIRF	RS	00	null	Europe/Belgrade	43.73278	20.71944	null	null	837251	Magnohrom	1
831372	Obrva	AIRF	RS	00	null	Europe/Belgrade	43.81917	20.58556	null	null	862696	Tavnik	1
832893	Donja Penduha	AIRF	XK	19	null	Europe/Belgrade	42.84556	21.22	null	null	790924	Dumosh	1
859808	Poljoprivredni Aerodrom	AIRF	XK	21	null	Europe/Belgrade	42.24167	20.72194	null	null	790882	Dušanovo	1
876738	Wenela	AIRF	NA	28	null	Africa/Windhoek	-17.48333	24.25	null	null	902259	Nalisa	1
877034	Katima Mulilo Airport	AIRP	NA	28	null	Africa/Windhoek	-17.63333	24.18333	MPA	FYKM	877153	Kosheshe	1
877256	Immelmen	AIRF	NA	28	null	Africa/Windhoek	-17.76667	23.31667	null	null	876739	Wauwu	1
896131	West Two	AIRF	ZM	02	null	Africa/Lusaka	-13.78333	27.5	null	null	906748	Metamba	1
896132	West Three	AIRF	ZM	06	null	Africa/Lusaka	-13.33333	26.6	null	null	900047	Nyoka	1
896133	West One	AIRF	ZM	08	null	Africa/Lusaka	-12.83333	27.05	null	null	901441	Nchinke	1
896138	West Four	AIRF	ZM	06	null	Africa/Lusaka	-13.65	25.46667	null	null	903892	Mushima	1
896139	West Five	AIRF	ZM	01	null	Africa/Lusaka	-13.96667	24.53333	null	null	903288	Muzikanu	1
896334	Vrey	AIRF	ZM	02	null	Africa/Lusaka	-14.26667	28.41667	null	null	899768	Pombalola	1
897330	Sioma	AIRF	ZM	01	null	Africa/Lusaka	-16.66667	23.65	null	null	911303	Kazungo	1
897379	Sinjembela	AIRF	ZM	01	null	Africa/Lusaka	-17.25	23.05	null	null	899344	Samanyati	1
897421	Singala	AIRF	ZM	01	null	Africa/Lusaka	-14.85	24.3	null	null	899342	Samasaku	1
898495	Shiwa Ngandu	AIRF	ZM	05	null	Africa/Lusaka	-11.2	31.76667	null	null	913707	Kankomba	1
898889	Seymour	AIRF	ZM	07	null	Africa/Lusaka	-17.21667	27.48333	null	null	897456	Sinazongwe	1
899463	Sakeji	AIRF	ZM	06	null	Africa/Lusaka	-11.25	24.33333	null	null	916973	Hillwood	1
899645	Rufunsa	AIRF	ZM	09	null	Africa/Lusaka	-15.06667	29.63333	null	null	899644	Rufunsa	1
899826	Petauke	AIRF	ZM	03	null	Africa/Lusaka	-14.21657	31.22658	null	null	900199	Nyamphande	1
900058	Nyimba	AIRF	ZM	03	null	Africa/Lusaka	-14.56667	30.83333	null	FLNY	900056	Nyimba	1
900771	Nkeyema	AIRF	ZM	03	null	Africa/Lusaka	-14.85	25.41667	null	null	911459	Kayambila	1
900814	Nkana	AIRF	ZM	08	null	Africa/Lusaka	-12.83333	28.23333	null	null	896076	Wusikili	1
900869	Njoko	AIRF	ZM	01	null	Africa/Lusaka	-17.13333	24.08333	null	null	902931	Mwanomei	1
900943	Niekete	AIRF	ZM	02	null	Africa/Lusaka	-13.66667	29.76667	null	null	901045	Ngosa Koni	1
901124	Ngoma	AIRF	ZM	07	null	Africa/Lusaka	-15.96667	25.93333	ZGM	FLNA	901116	Ngoma	1
901215	Ngambwe	AIRF	ZM	01	null	Africa/Lusaka	-17.31667	24.18333	null	null	898048	Sihole	1
901434	Ndabala Landing Ground	AIRF	ZM	02	null	Africa/Lusaka	-13.46667	29.8	null	null	906208	Mkwamba	1
902617	Mwinilunga Airfield	AIRF	ZM	06	null	Africa/Lusaka	-11.65324	24.42903	null	null	902620	Mwinilunga	1
905128	Mukonchi	AIRF	ZM	02	null	Africa/Lusaka	-14.2	28.78333	null	null	908939	Luwambe	1
905847	Mpika	AIRF	ZM	05	null	Africa/Lusaka	-11.90007	31.43399	null	FLMP	905846	Mpika	1
906726	Mfuwe	AIRF	ZM	07	null	Africa/Lusaka	-13.06667	31.81667	null	null	915544	Kakumbi	1
908914	Luwingu	AIRF	ZM	05	null	Africa/Lusaka	-10.25	30.01667	null	null	918750	Chipalo	1
908946	Luvuzi	AIRF	ZM	01	null	Africa/Lusaka	-14.5	23.83333	null	null	911347	Kazeze	1
909489	Lukulu	AIRF	ZM	01	null	Africa/Lusaka	-14.36667	23.25	LXU	FLLK	909488	Lukulu	1
909790	Lubengele	AIRF	ZM	08	null	Africa/Lusaka	-12.33333	27.93333	null	null	918867	Chintimba	1
910020	Lombelombe	AIRF	ZM	01	null	Africa/Lusaka	-14.63333	25.41667	null	null	914565	Kambingo	1
910028	Loma	AIRF	ZM	01	null	Africa/Lusaka	-15.16667	23.68333	null	null	901079	Ngonda	1
910041	Lochinvar	AIRF	ZM	07	null	Africa/Lusaka	-15.95	27.28333	null	null	917704	Chongo	1
910109	Livingstone Airport	AIRF	ZM	07	null	Africa/Lusaka	-17.82145	25.82022	LVI	FLLI	910111	Livingstone	1
910288	Lions Den	AIRF	ZM	07	null	Africa/Lusaka	-17.33333	26.25	null	null	7530166	Haddo	1
910515	Likolamani	AIRF	ZM	01	null	Africa/Lusaka	-14.71667	23.66667	null	null	897897	Sikusi	1
910654	Liangati	AIRF	ZM	01	null	Africa/Lusaka	-15.80257	23.26733	null	null	910653	Liangati	1
913083	Kapili	AIRF	ZM	02	null	Africa/Lusaka	-14.61667	28.13333	null	null	898667	Shikanka	1
914917	Kalundu	AIRF	ZM	02	null	Africa/Lusaka	-14.98333	28.4	null	null	918441	Chisamba	1
915030	Kalonje Landing Ground	AIRF	ZM	05	null	Africa/Lusaka	-12.38333	31.1	null	null	915032	Kalonje	1
915128	Kalobolelwa	AIRF	ZM	01	null	Africa/Lusaka	-16.96667	23.91667	null	null	919555	Chiligwa	1
915877	Kafue Hook Landing Ground	AIRF	ZM	02	null	Africa/Lusaka	-14.94278	26.05551	null	null	898646	Shikomo	1
916437	Kaanja	AIRF	ZM	01	null	Africa/Lusaka	-16.45	23.33333	null	null	910926	Kunamakuni	1
916441	Kaale	AIRF	ZM	01	null	Africa/Lusaka	-16.8	23.73333	null	null	902023	Namataha	1
916571	Jelana	AIRF	ZM	07	null	Africa/Lusaka	-17.65	26	null	null	7530174	Heywood	1
916577	Jecki	AIRF	ZM	09	null	Africa/Lusaka	-15.61667	29.56667	null	null	916572	Jeki	1
916983	Hereford	AIRF	ZM	09	null	Africa/Lusaka	-15.33333	28.28333	null	null	907928	Manambwere	1
916986	Hena-Lo	AIRF	ZM	07	null	Africa/Lusaka	-17.08333	26.48333	null	null	901744	Namwianga	1
917334	Faith	AIRF	ZM	02	null	Africa/Lusaka	-15.25	27.43333	null	null	919260	Chimena	1
917383	East Two	AIRF	ZM	05	null	Africa/Lusaka	-11.1	30.33333	null	FLEB	906146	Mofu	1
917384	East Three	AIRF	ZM	02	null	Africa/Lusaka	-14.03333	30.05	null	null	906938	Mboroma	1
917385	East One	AIRF	ZM	04	null	Africa/Lusaka	-11.63333	29.76667	null	null	914386	Kaminsa	1
917387	East Four	AIRF	ZM	02	null	Africa/Lusaka	-14.83333	29.18333	null	null	904350	Mundoka	1
917448	Dixie	AIRF	ZM	02	null	Africa/Lusaka	-13.83333	29.31667	null	null	903881	Mushimpolo	1
917481	Delkin	AIRF	ZM	02	null	Africa/Lusaka	-13.23333	31.11667	null	null	907542	Masase	1
917534	Citwa	AIRF	ZM	01	null	Africa/Lusaka	-14.61667	24.95	null	null	900862	Njolomba	1
918706	Chipata	AIRP	ZM	03	null	Africa/Lusaka	-13.55	32.6	CIP	FLCP	918702	Chipata	1
918829	Chinyama	AIRF	ZM	01	null	Africa/Lusaka	-16.2	24.86667	null	null	899583	Sachumpa	1
921071	Carolina	AIRF	ZM	02	null	Africa/Lusaka	-14.31667	28.38333	null	null	912626	Kasempa	1
921194	Busango	AIRF	ZM	06	null	Africa/Lusaka	-14.16667	25.76667	null	null	903975	Musavu	1
921352	Blue Lagoon	AIRF	ZM	02	null	Africa/Lusaka	-15.46667	27.48333	null	null	898582	Shimpuwe	1
923294	Zomba	AIRF	MW	S	23	Africa/Blantyre	-15.38629	35.38411	null	FWZA	923295	Zomba	1
