iso;nga;country;code;name;class
MT;MT;Malta;MT42;Qala;il-lokalità (locality)
MT;MT;Malta;MT43;Qormi;il-lokalità (locality)
MT;MT;Malta;MT44;Qrendi;il-lokalità (locality)
MT;MT;Malta;MT45;Rabat;il-lokalità (locality)
MT;MT;Malta;MT46;Rabat (Ghawdex);il-lokalità (locality)
MT;MT;Malta;MT47;Safi;il-lokalità (locality)
MT;MT;Malta;MT48;Saint John [English] / San Ġwann [Maltese];locality [English] / il-lokalità [Maltese]
MT;MT;Malta;MT49;Saint Julian [English] / San Ġiljan [Maltese];locality [English] / il-lokalità [Maltese]
MT;MT;Malta;MT50;Saint Lawrenz [English] / San Lawrenz [Maltese];locality [English] / il-lokalità [Maltese]
MT;MT;Malta;MT51;Saint Lucia [English] / Santa Luċija [Maltese];locality [English] / il-lokalità [Maltese]
MT;MT;Malta;MT52;Saint Paul’s Bay [English] / San Pawl il-Baħar [Maltese];locality [English] / il-lokalità [Maltese]
MT;MT;Malta;MT53;Saint Venera [English] / Santa Venera [Maltese];locality [English] / il-lokalità [Maltese]
MT;MT;Malta;MT54;Sannat;il-lokalità (locality)
MT;MT;Malta;MT55;Siġġiewi;il-lokalità (locality)
MT;MT;Malta;MT56;Sliema;il-lokalità (locality)
MT;MT;Malta;MT57;Swieqi;il-lokalità (locality)
MT;MT;Malta;MT58;Tarxien;il-lokalità (locality)
MT;MT;Malta;MT59;Valletta;il-lokalità (locality)
MT;MT;Malta;MT60;Xagħra;il-lokalità (locality)
MT;MT;Malta;MT61;Xbiex;il-lokalità (locality)
MT;MT;Malta;MT62;Xewkija;il-lokalità (locality)
MT;MT;Malta;MT63;Xgħajra;il-lokalità (locality)
MT;MT;Malta;MT64;Żabbar;il-lokalità (locality)
MT;MT;Malta;MT65;Żebbuġ;il-lokalità (locality)
MT;MT;Malta;MT66;Żebbuġ (Ghawdex);il-lokalità (locality)
MT;MT;Malta;MT67;Żejtun;il-lokalità (locality)
MT;MT;Malta;MT68;Żurrieq;il-lokalità (locality)
MU;MP;Mauritius;MP12;Black River;district
MU;MP;Mauritius;MP13;Flacq;district
MU;MP;Mauritius;MP14;Grand Port;district
MU;MP;Mauritius;MP15;Moka;district
MU;MP;Mauritius;MP16;Pamplemousses;district
MU;MP;Mauritius;MP17;Plaines Wilhems;district
MU;MP;Mauritius;MP18;Port Louis;district
MU;MP;Mauritius;MP19;Rivière du Rempart;district
MU;MP;Mauritius;MP20;Savanne;district
MU;MP;Mauritius;MP21;Agalega Islands;dependency
MU;MP;Mauritius;MP22;Cargados Carajos;dependency
MU;MP;Mauritius;MP23;Rodrigues;dependency
MV;MV;Maldives;MV40;Maale;municipality
MV;MV;Maldives;MV48;Dhekunu;sarahahdhu (province)
MV;MV;Maldives;MV49;Mathi Dhekunu;sarahahdhu (province)
MV;MV;Maldives;MV50;Mathi Uthuru;sarahahdhu (province)
MV;MV;Maldives;MV51;Medhu ;sarahahdhu (province)
MV;MV;Maldives;MV52;Medhu Dhekunu;sarahahdhu (province)
MV;MV;Maldives;MV53;Medhu Uthuru;sarahahdhu (province)
MV;MV;Maldives;MV54;Uthuru;sarahahdhu (province)
MW;MI;Malawi;MI02;Chikwawa;district
MW;MI;Malawi;MI03;Chiradzulu;district
MW;MI;Malawi;MI04;Chitipa;district
MW;MI;Malawi;MI05;Thyolo;district
MW;MI;Malawi;MI06;Dedza;district
MW;MI;Malawi;MI07;Dowa;district
MW;MI;Malawi;MI08;Karonga;district
MW;MI;Malawi;MI09;Kasungu;district
MW;MI;Malawi;MI11;Lilongwe;district
MW;MI;Malawi;MI12;Mangochi   ;district
MW;MI;Malawi;MI13;Mchinji;district
MW;MI;Malawi;MI15;Mzimba;district
MW;MI;Malawi;MI16;Ntcheu;district
MW;MI;Malawi;MI17;Nkhata Bay;district
MW;MI;Malawi;MI18;Nkhotakota;district
MW;MI;Malawi;MI19;Nsanje;district
MW;MI;Malawi;MI20;Ntchisi   ;district
MW;MI;Malawi;MI21;Rumphi   ;district
MW;MI;Malawi;MI22;Salima;district
MW;MI;Malawi;MI23;Zomba;district
MW;MI;Malawi;MI24;Blantyre;district
MW;MI;Malawi;MI25;Mwanza;district
MW;MI;Malawi;MI26;Balaka;district
MW;MI;Malawi;MI27;Likoma;district
MW;MI;Malawi;MI28;Machinga   ;district
MW;MI;Malawi;MI29;Mulanje   ;district
MW;MI;Malawi;MI30;Phalombe;district
MW;MI;Malawi;MI31;Neno;district
MX;MX;Mexico;MX01;Aguascalientes;estado (state)
MX;MX;Mexico;MX02;Baja California;estado (state)
MX;MX;Mexico;MX03;Baja California Sur;estado (state)
MX;MX;Mexico;MX04;Campeche;estado (state)
MX;MX;Mexico;MX05;Chiapas;estado (state)
MX;MX;Mexico;MX06;Chihuahua;estado (state)
MX;MX;Mexico;MX07;Coahuila de Zaragoza;estado (state)
MX;MX;Mexico;MX08;Colima;estado (state)
MX;MX;Mexico;MX09;Distrito Federal;distrito federal (federal district)
MX;MX;Mexico;MX10;Durango;estado (state)
MX;MX;Mexico;MX11;Guanajuato;estado (state)
MX;MX;Mexico;MX12;Guerrero;estado (state)
MX;MX;Mexico;MX13;Hidalgo;estado (state)
MX;MX;Mexico;MX14;Jalisco;estado (state)
MX;MX;Mexico;MX15;México;estado (state)
MX;MX;Mexico;MX16;Michoacán de Ocampo;estado (state)
MX;MX;Mexico;MX17;Morelos;estado (state)
MX;MX;Mexico;MX18;Nayarit;estado (state)
MX;MX;Mexico;MX19;Nuevo León;estado (state)
MX;MX;Mexico;MX20;Oaxaca;estado (state)
MX;MX;Mexico;MX21;Puebla;estado (state)
MX;MX;Mexico;MX22;Querétaro de Arteaga;estado (state)
MX;MX;Mexico;MX23;Quintana Roo;estado (state)
MX;MX;Mexico;MX24;San Luis Potosí;estado (state)
MX;MX;Mexico;MX25;Sinaloa;estado (state)
MX;MX;Mexico;MX26;Sonora;estado (state)
MX;MX;Mexico;MX27;Tabasco;estado (state)
MX;MX;Mexico;MX28;Tamaulipas;estado (state)
MX;MX;Mexico;MX29;Tlaxcala;estado (state)
MX;MX;Mexico;MX30;Veracruz;estado (state)
MX;MX;Mexico;MX31;Yucatán;estado (state)
MX;MX;Mexico;MX32;Zacatecas;estado (state)
MY;MY;Malaysia;MY01;Johor;negeri (state)
MY;MY;Malaysia;MY02;Kedah;negeri (state)
MY;MY;Malaysia;MY03;Kelantan;negeri (state)
MY;MY;Malaysia;MY04;Melaka;negeri (state)
MY;MY;Malaysia;MY05;Negeri Sembilan;negeri (state)
MY;MY;Malaysia;MY06;Pahang;negeri (state)
MY;MY;Malaysia;MY07;Perak;negeri (state)
MY;MY;Malaysia;MY08;Perlis;negeri (state)
MY;MY;Malaysia;MY09;Pulau Pinang;negeri (state)
MY;MY;Malaysia;MY11;Sarawak;negeri (state)
MY;MY;Malaysia;MY12;Selangor;negeri (state)
MY;MY;Malaysia;MY13;Terengganu;negeri (state)
MY;MY;Malaysia;MY14;Kuala Lumpur ;wilayah persekutuan (federal territory)
MY;MY;Malaysia;MY15;Labuan;wilayah persekutuan (federal territory)
MY;MY;Malaysia;MY16;Sabah;negeri (state)
MY;MY;Malaysia;MY17;Putrajaya;wilayah persekutuan (federal territory)
MZ;MZ;Mozambique;MZ01;Cabo Delgado;província (province)
MZ;MZ;Mozambique;MZ02;Gaza;província (province)
MZ;MZ;Mozambique;MZ03;Inhambane;província (province)
MZ;MZ;Mozambique;MZ04;Maputo;província (province)
MZ;MZ;Mozambique;MZ05;Sofala;província (province)
MZ;MZ;Mozambique;MZ06;Nampula;província (province)
MZ;MZ;Mozambique;MZ07;Niassa;província (province)
MZ;MZ;Mozambique;MZ08;Tete;província (province)
MZ;MZ;Mozambique;MZ09;Zambézia;província (province)
MZ;MZ;Mozambique;MZ10;Manica;província (province)
MZ;MZ;Mozambique;MZ11;Maputo;cidade (city)
NA;WA;Namibia;WA21;Khomas;district
NA;WA;Namibia;WA28;Caprivi;district
NA;WA;Namibia;WA29;Erongo;district
NA;WA;Namibia;WA30;Hardap;district
NA;WA;Namibia;WA31;Karas;district
NA;WA;Namibia;WA32;Kunene;district
NA;WA;Namibia;WA33;Ohangwena;district
NA;WA;Namibia;WA34;Okavango;district
NA;WA;Namibia;WA35;Omaheke;district
NA;WA;Namibia;WA36;Omusati;district
NA;WA;Namibia;WA37;Oshana;district
NA;WA;Namibia;WA38;Oshikoto;district
NA;WA;Namibia;WA39;Otjozondjupa;district
NE;NG;Niger;NG01;Agadez;département (department)
NE;NG;Niger;NG02;Diffa;département (department)
NE;NG;Niger;NG03;Dosso;département (department)
NE;NG;Niger;NG04;Maradi;département (department)
NE;NG;Niger;NG06;Tahoua;département (department)
NE;NG;Niger;NG07;Zinder;département (department)
NE;NG;Niger;NG08;Niamey;autonomous region
NE;NG;Niger;NG09;Tillabéri;département (department)
NG;NI;Nigeria;NI05;Lagos;state
NG;NI;Nigeria;NI11;Federal Capital Territory;capital territory
NG;NI;Nigeria;NI16;Ogun;state
NG;NI;Nigeria;NI21;Akwa Ibom;state
NG;NI;Nigeria;NI22;Cross River;state
NG;NI;Nigeria;NI23;Kaduna;state
NG;NI;Nigeria;NI24;Katsina;state
NG;NI;Nigeria;NI25;Anambra;state
NG;NI;Nigeria;NI26;Benue;state
NG;NI;Nigeria;NI27;Borno;state
NG;NI;Nigeria;NI28;Imo;state
NG;NI;Nigeria;NI29;Kano;state
NG;NI;Nigeria;NI30;Kwara;state
NG;NI;Nigeria;NI31;Niger;state
NG;NI;Nigeria;NI32;Oyo;state
NG;NI;Nigeria;NI35;Adamawa;state
NG;NI;Nigeria;NI36;Delta;state
NG;NI;Nigeria;NI37;Edo;state
NG;NI;Nigeria;NI39;Jigawa;state
NG;NI;Nigeria;NI40;Kebbi;state
NG;NI;Nigeria;NI41;Kogi;state
NG;NI;Nigeria;NI42;Osun;state
NG;NI;Nigeria;NI43;Taraba;state
NG;NI;Nigeria;NI44;Yobe;state
NG;NI;Nigeria;NI45;Abia;state
NG;NI;Nigeria;NI46;Bauchi;state
NG;NI;Nigeria;NI47;Enugu;state
NG;NI;Nigeria;NI48;Ondo;state
NG;NI;Nigeria;NI49;Plateau;state
NG;NI;Nigeria;NI50;Rivers;state
NG;NI;Nigeria;NI51;Sokoto;state
NG;NI;Nigeria;NI52;Bayelsa;state
NG;NI;Nigeria;NI53;Ebonyi;state
NG;NI;Nigeria;NI54;Ekiti;state
NG;NI;Nigeria;NI55;Gombe;state
NG;NI;Nigeria;NI56;Nassarawa;state
NG;NI;Nigeria;NI57;Zamfara;state
NI;NU;Nicaragua;NU01;Boaco;departamento (department)
NI;NU;Nicaragua;NU02;Carazo;departamento (department)
NI;NU;Nicaragua;NU03;Chinandega;departamento (department)
NI;NU;Nicaragua;NU04;Chontales;departamento (department)
NI;NU;Nicaragua;NU05;Estelí;departamento (department)
NI;NU;Nicaragua;NU06;Granada;departamento (department)
NI;NU;Nicaragua;NU07;Jinotega;departamento (department)
NI;NU;Nicaragua;NU08;León;departamento (department)
NI;NU;Nicaragua;NU09;Madriz;departamento (department)
NI;NU;Nicaragua;NU10;Managua;departamento (department)
NI;NU;Nicaragua;NU11;Masaya;departamento (department)
NI;NU;Nicaragua;NU12;Matagalpa;departamento (department)
NI;NU;Nicaragua;NU13;Nueva Segovia;departamento (department)
NI;NU;Nicaragua;NU14;Río San Juan;departamento (department)
NI;NU;Nicaragua;NU15;Rivas;departamento (department)
NI;NU;Nicaragua;NU17;Atlántico Norte;región autónoma (autonomous region)
NI;NU;Nicaragua;NU18;Atlántico Sur;región autónoma (autonomous region)
NO;NO;Norway;NO01;Akershus;fylke (county)
NO;NO;Norway;NO02;Aust-Agder;fylke (county)
NO;NO;Norway;NO04;Buskerud;fylke (county)
NO;NO;Norway;NO05;Finnmark;fylke (county)
NO;NO;Norway;NO06;Hedmark;fylke (county)
NO;NO;Norway;NO07;Hordaland;fylke (county)
NO;NO;Norway;NO08;Møre og Romsdal;fylke (county)
NO;NO;Norway;NO09;Nordland;fylke (county)
NO;NO;Norway;NO10;Nord-Trøndelag;fylke (county)
NO;NO;Norway;NO11;Oppland;fylke (county)
NO;NO;Norway;NO12;Oslo;fylke (county)
NO;NO;Norway;NO13;Østfold;fylke (county)
NO;NO;Norway;NO14;Rogaland;fylke (county)
NO;NO;Norway;NO15;Sogn og Fjordane;fylke (county)
NO;NO;Norway;NO16;Sør-Trøndelag;fylke (county)
NO;NO;Norway;NO17;Telemark;fylke (county)
NO;NO;Norway;NO18;Troms;fylke (county)
NO;NO;Norway;NO19;Vest-Agder;fylke (county)
NO;NO;Norway;NO20;Vestfold;fylke (county)
NP;NP;Nepal;NP01;Bāgmatī;zone
NP;NP;Nepal;NP02;Bherī;zone
NP;NP;Nepal;NP03;Dhawalāgiri;zone
NP;NP;Nepal;NP04;Gandakī;zone
NP;NP;Nepal;NP05;Janakpur;zone
NP;NP;Nepal;NP06;Karnālī;zone
NP;NP;Nepal;NP07;Kosī;zone
NP;NP;Nepal;NP08;Lumbinī;zone
NP;NP;Nepal;NP09;Mahākālī;zone
NP;NP;Nepal;NP10;Mechī;zone
NP;NP;Nepal;NP11;Nārāyanī;zone
NP;NP;Nepal;NP12;Rāptī;zone
NP;NP;Nepal;NP13;Sagarmāthā;zone
NP;NP;Nepal;NP14;Setī;zone
NR;NR;Nauru;NR01;Aiwo;district
NR;NR;Nauru;NR02;Anabar;district
NR;NR;Nauru;NR03;Anetan;district
NR;NR;Nauru;NR04;Anibare;district
NR;NR;Nauru;NR05;Baiti;district
NR;NR;Nauru;NR06;Boe;district
NR;NR;Nauru;NR07;Buada;district
NR;NR;Nauru;NR08;Denigomodu;district
NR;NR;Nauru;NR09;Ewa;district
NR;NR;Nauru;NR10;Ijuw;district
NR;NR;Nauru;NR11;Meneng;district
NR;NR;Nauru;NR12;Nibok;district
NR;NR;Nauru;NR13;Uaboe;district
NR;NR;Nauru;NR14;Yaren;district
NZ;NZ;New Zealand;NZ10;Chatham Islands;district
NZ;NZ;New Zealand;NZE7;Auckland;region
NZ;NZ;New Zealand;NZE8;Bay of Plenty;region
NZ;NZ;New Zealand;NZE9;Canterbury;region
NZ;NZ;New Zealand;NZF1;Gisborne;region
NZ;NZ;New Zealand;NZF2;Hawke’s Bay;region
NZ;NZ;New Zealand;NZF3;Manawatu-Wanganui;region
NZ;NZ;New Zealand;NZF4;Marlborough;region
NZ;NZ;New Zealand;NZF5;Nelson;region
NZ;NZ;New Zealand;NZF6;Northland;region
NZ;NZ;New Zealand;NZF7;Otago;region
NZ;NZ;New Zealand;NZF8;Southland;region
NZ;NZ;New Zealand;NZF9;Taranaki;region
NZ;NZ;New Zealand;NZG1;Waikato;region
NZ;NZ;New Zealand;NZG2;Wellington;region
NZ;NZ;New Zealand;NZG3;West Coast;region
NZ;NZ;New Zealand;NZG4;Tasman;region
OM;MU;Oman;MU01;Ad Dākhilīyah;muḩāfaz̧ah (governorate)
OM;MU;Oman;MU02;Janūb al Bāţinah;muḩāfaz̧ah (governorate)
OM;MU;Oman;MU03;Al Wusţá;muḩāfaz̧ah (governorate)
OM;MU;Oman;MU04;Janūb ash Sharqīyah;muḩāfaz̧ah (governorate)
OM;MU;Oman;MU06;Masqaţ;muḩāfaz̧ah (governorate)
OM;MU;Oman;MU07;Musandam;muḩāfaz̧ah (governorate)
OM;MU;Oman;MU08;Z̧ufār;muḩāfaz̧ah (governorate)
OM;MU;Oman;MU09;Az̧ Z̧āhirah;muḩāfaz̧ah (governorate)
OM;MU;Oman;MU10;Al Buraymī;muḩāfaz̧ah (governorate)
OM;MU;Oman;MU11;Shamāl al Bāţinah;muḩāfaz̧ah (governorate)
OM;MU;Oman;MU12;Shamāl ash Sharqīyah;muḩāfaz̧ah (governorate)
PA;PM;Panama;PM01;Bocas del Toro;provincia (province)
PA;PM;Panama;PM02;Chiriquí;provincia (province)
PA;PM;Panama;PM03;Coclé;provincia (province)
PA;PM;Panama;PM04;Colón;provincia (province)
PA;PM;Panama;PM05;Darién;provincia (province)
PA;PM;Panama;PM06;Herrera;provincia (province)
PA;PM;Panama;PM07;Los Santos;provincia (province)
PA;PM;Panama;PM08;Panamá;provincia (province)
PA;PM;Panama;PM09;Kuna Yala;comarca (district)
PA;PM;Panama;PM10;Veraguas;provincia (province)
PA;PM;Panama;PM11;Emberá-Wounaan;comarca (district)
PA;PM;Panama;PM12;Ngöbe-Buglé;comarca (district)
PE;PE;Peru;PE01;Amazonas;región (region)
PE;PE;Peru;PE02;Ancash;región (region)
PE;PE;Peru;PE03;Apurímac;región (region)
PE;PE;Peru;PE04;Arequipa;región (region)
PE;PE;Peru;PE05;Ayacucho;región (region)
PE;PE;Peru;PE06;Cajamarca;región (region)
PE;PE;Peru;PE07;Callao;región (region)
PE;PE;Peru;PE08;Cusco;región (region)
PE;PE;Peru;PE09;Huancavelica;región (region)
PE;PE;Peru;PE10;Huánuco;región (region)
PE;PE;Peru;PE11;Ica;región (region)
PE;PE;Peru;PE12;Junín;región (region)
PE;PE;Peru;PE13;La Libertad;región (region)
PE;PE;Peru;PE14;Lambayeque;región (region)
PE;PE;Peru;PE15;Lima;región (region)
PE;PE;Peru;PE16;Loreto;región (region)
PE;PE;Peru;PE17;Madre de Dios;región (region)
PE;PE;Peru;PE18;Moquegua;región (region)
PE;PE;Peru;PE19;Pasco;región (region)
PE;PE;Peru;PE20;Piura;región (region)
PE;PE;Peru;PE21;Puno;región (region)
PE;PE;Peru;PE22;San Martín;región (region)
PE;PE;Peru;PE23;Tacna;región (region)
PE;PE;Peru;PE24;Tumbes;región (region)
PE;PE;Peru;PE25;Ucayali;región (region)
PE;PE;Peru;PE26;Lima;provincia (province)
PG;PP;Papua New Guinea;PP01;Central;province
PG;PP;Papua New Guinea;PP02;Gulf;province
PG;PP;Papua New Guinea;PP03;Milne Bay;province
PG;PP;Papua New Guinea;PP04;Northern;province
PG;PP;Papua New Guinea;PP05;Southern Highlands;province
PG;PP;Papua New Guinea;PP06;Western;province
PG;PP;Papua New Guinea;PP07;Bougainville;province
PG;PP;Papua New Guinea;PP08;Chimbu;province
PG;PP;Papua New Guinea;PP09;Eastern Highlands;province
PG;PP;Papua New Guinea;PP10;East New Britain;province
PG;PP;Papua New Guinea;PP11;East Sepik;province
PG;PP;Papua New Guinea;PP12;Madang;province
PG;PP;Papua New Guinea;PP13;Manus;province
PG;PP;Papua New Guinea;PP14;Morobe;province
PG;PP;Papua New Guinea;PP15;New Ireland;province
PG;PP;Papua New Guinea;PP16;Western Highlands;province
PG;PP;Papua New Guinea;PP17;West New Britain;province
PG;PP;Papua New Guinea;PP18;Sandaun;province
PG;PP;Papua New Guinea;PP19;Enga;province
PG;PP;Papua New Guinea;PP20;National Capital;district
PH;RP;Philippines;RP01;Abra;province
PH;RP;Philippines;RP02;Agusan del Norte;province
PH;RP;Philippines;RP03;Agusan del Sur;province
PH;RP;Philippines;RP04;Aklan;province
PH;RP;Philippines;RP05;Albay;province
PH;RP;Philippines;RP06;Antique;province
PH;RP;Philippines;RP07;Bataan;province
PH;RP;Philippines;RP08;Batanes;province
PH;RP;Philippines;RP09;Batangas;province
PH;RP;Philippines;RP10;Benguet;province
PH;RP;Philippines;RP11;Bohol;province
PH;RP;Philippines;RP12;Bukidnon;province
PH;RP;Philippines;RP13;Bulacan;province
PH;RP;Philippines;RP14;Cagayan;province
PH;RP;Philippines;RP15;Camarines Norte;province
PH;RP;Philippines;RP16;Camarines Sur;province
PH;RP;Philippines;RP17;Camiguin;province
PH;RP;Philippines;RP18;Capiz;province
PH;RP;Philippines;RP19;Catanduanes;province
PH;RP;Philippines;RP20;Cavite;province
PH;RP;Philippines;RP21;Cebu;province
PH;RP;Philippines;RP22;Basilan;province
PH;RP;Philippines;RP23;Eastern Samar;province
PH;RP;Philippines;RP25;Davao del Sur;province
PH;RP;Philippines;RP26;Davao Oriental;province
PH;RP;Philippines;RP27;Ifugao;province
PH;RP;Philippines;RP28;Ilocos Norte;province
PH;RP;Philippines;RP29;Ilocos Sur;province
PH;RP;Philippines;RP30;Iloilo;province
PH;RP;Philippines;RP31;Isabela;province
PH;RP;Philippines;RP33;Laguna;province
PH;RP;Philippines;RP34;Lanao del Norte;province
PH;RP;Philippines;RP35;Lanao del Sur;province
PH;RP;Philippines;RP36;La Union;province
PH;RP;Philippines;RP37;Leyte;province
PH;RP;Philippines;RP38;Marinduque;province
PH;RP;Philippines;RP39;Masbate;province
PH;RP;Philippines;RP40;Occidental Mindoro ;province
PH;RP;Philippines;RP41;Oriental Mindoro ;province
PH;RP;Philippines;RP42;Misamis Occidental;province
PH;RP;Philippines;RP43;Misamis Oriental;province
PH;RP;Philippines;RP44;Mountain;province
PH;RP;Philippines;RP46;Negros Oriental;province
PH;RP;Philippines;RP47;Nueva Ecija;province
PH;RP;Philippines;RP48;Nueva Vizcaya;province
PH;RP;Philippines;RP49;Palawan;province
PH;RP;Philippines;RP50;Pampanga;province
PH;RP;Philippines;RP51;Pangasinan;province
PH;RP;Philippines;RP53;Rizal;province
PH;RP;Philippines;RP54;Romblon;province
PH;RP;Philippines;RP55;Samar;province
PH;RP;Philippines;RP56;Maguindanao;province
PH;RP;Philippines;RP57;Cotabato;province
PH;RP;Philippines;RP58;Sorsogon;province
PH;RP;Philippines;RP59;Southern Leyte;province
PH;RP;Philippines;RP60;Sulu;province
PH;RP;Philippines;RP62;Surigao del Sur;province
PH;RP;Philippines;RP64;Zamboanaga del Sur;province
PH;RP;Philippines;RP65;Zamboanga del Sur;province
PH;RP;Philippines;RP66;Zamboanga Sibugay;province
PH;RP;Philippines;RP67;Northern Samar;province
PH;RP;Philippines;RP68;Quirino;province
PH;RP;Philippines;RP69;Siquijor;province
PH;RP;Philippines;RP70;South Cotabato;province
PH;RP;Philippines;RP71;Sultan Kudarat;province
PH;RP;Philippines;RPA1;Angeles;charter city
PH;RP;Philippines;RPA2;Bacolod;charter city
PH;RP;Philippines;RPA4;Baguio;charter city
PH;RP;Philippines;RPA8;Butuan;charter city
PH;RP;Philippines;RPB2;Cagayan de Oro;charter city
PH;RP;Philippines;RPB4;Caloocan;charter city
PH;RP;Philippines;RPB7;Cebu;charter city
PH;RP;Philippines;RPB8;Cotabato;charter city
PH;RP;Philippines;RPB9;Dagupan;charter city
PH;RP;Philippines;RPC3;Davao;charter city
PH;RP;Philippines;RPC6;General Santos;charter city
PH;RP;Philippines;RPC8;Iligan;charter city
PH;RP;Philippines;RPC9;Iloilo;charter city
PH;RP;Philippines;RPD4;Lapu-Lapu;charter city
PH;RP;Philippines;RPD7;Lucena;charter city
PH;RP;Philippines;RPD8;Mandaue;charter city
PH;RP;Philippines;RPD9;Manila;charter city
PH;RP;Philippines;RPE2;Naga;charter city
PH;RP;Philippines;RPE3;Olongapo;charter city
PH;RP;Philippines;RPE4;Ormoc;charter city
PH;RP;Philippines;RPE9;Pasay;charter city
PH;RP;Philippines;RPF1;Puerto Princesa;charter city
PH;RP;Philippines;RPF2;Quezon;charter city
PH;RP;Philippines;RPG1;Tacloban;charter city
PH;RP;Philippines;RPG7;Zamboanga del Norte;province
PH;RP;Philippines;RPG8;Aurora;province
PH;RP;Philippines;RPH2;Quezon;province
PH;RP;Philippines;RPH3;Negros Occidental;province
PH;RP;Philippines;RPH5;Antipolo;charter city
PH;RP;Philippines;RPH6;Apayao;province
PH;RP;Philippines;RPH9;Biliran;province
PH;RP;Philippines;RPI6;Compostela Valley;province
PH;RP;Philippines;RPI7;Davao del Norte;province
PH;RP;Philippines;RPI9;Dinagat Islands;province
PH;RP;Philippines;RPJ3;Guimaras;province
PH;RP;Philippines;RPJ7;Kalinga;province
PH;RP;Philippines;RPK1;Las Piñas;charter city
PH;RP;Philippines;RPK4;Makati;charter city
PH;RP;Philippines;RPK5;Malabon;charter city
PH;RP;Philippines;RPK8;Mandaluyong;charter city
PH;RP;Philippines;RPK9;Marikina;charter city
PH;RP;Philippines;RPL4;Muntinlupa;charter city
PH;RP;Philippines;RPL5;Navotas;charter city
PH;RP;Philippines;RPL7;Parañaque;charter city
PH;RP;Philippines;RPL8;Pasig;charter city
PH;RP;Philippines;RPM6;San Juan;charter city
PH;RP;Philippines;RPM8;Santiago;charter city
PH;RP;Philippines;RPM9;Sarangani;charter city
PH;RP;Philippines;RPN3;Surigao del Norte;province
PH;RP;Philippines;RPN6;Taguig;charter city
PH;RP;Philippines;RPO3;Tarlac;province
PH;RP;Philippines;RPO4;Tawi-Tawi;province
PH;RP;Philippines;RPO7;Valenzuela;charter city
PH;RP;Philippines;RPP1;Zambales;province
PH;RP;Philippines;RPP2;Zamboanga;charter city
PK;PK;Pakistan;PK01;Federally Administered Tribal Areas;territory
PK;PK;Pakistan;PK02;Balochistān;province
PK;PK;Pakistan;PK03;Khyber Pakhtunkhwa;province
PK;PK;Pakistan;PK04;Punjab;province
PK;PK;Pakistan;PK05;Sindh;province
PK;PK;Pakistan;PK06;Azad Kashmir;Pakistan-administered area
PK;PK;Pakistan;PK07;Gilgit-Baltistan;Pakistan-administered area
PK;PK;Pakistan;PK08;Islāmābād;capital territory
